Timestamp,Course Name,Module,Problem,Duration,Content Type,URL,Event Type,Event Data
15:06,Java,9,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-212548618,Tab,New Tab
15:06,Java,9,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-212548618,Screen,idle
15:07,Java,10,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177171508/m-176976481,Tab,New Tab
15:08,Java,10,,,programming,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177171508/m-177255466,Tab,New Tab
15:08,Java,10,,,programming,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177171508/m-177255466,Screen,active
15:08,Java,10,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177171508/m-176976482,Tab,New Tab
15:08,Java,10,,,programming,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177171508/m-177255466,Selected,183
15:10,,,,,,,Window,Window -Possible Minimize
15:10,Java,11,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177034951/m-177255467,Tab,New Tab
15:10,Java,11,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177034951/m-176976484,Tab,New Tab
15:10,Java,11,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177034951/m-177255467,Mouse,1
15:10,Java,11,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177034951/m-177255467,Mouse,0
15:11,Java,12,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-176976474,Tab,New Tab
15:12,Java,12,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-176976474,Screen,idle
15:14,Java,12,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-176976474,Screen,active
15:15,Java,12,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-176976474,Screen,idle
15:16,Java,12,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-176976474,Screen,active
15:17,Java,13,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177222410/m-176976485,Tab,New Tab
15:17,Java,13,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177222410/m-177191715,Tab,New Tab
15:17,Java,13,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177222410/m-177191715,Mouse,12
15:17,Java,13,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177222410/m-177191715,Key,27
15:17,Java,13,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177222410/m-176976486,Tab,New Tab
15:17,Java,13,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177222410/m-177191715,Mouse,0
15:18,Java,14,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079650/m-176976475,Tab,New Tab
15:20,Java,14,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079650/m-176976475,Mouse,7
15:20,Java,14,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079650/m-176976475,Mouse,0
15:20,Java,14,,,mcq,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079650/m-177120576,Tab,New Tab
15:21,Java,14,,,mcq,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079650/m-177120576,Mouse,8
15:21,Java,14,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079650/m-177079651,Tab,New Tab
15:21,Java,15,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-176644158/m-176976487,Tab,New Tab
15:22,,,,,,,Window,Window maximized
15:22,Java,15,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-176644158/m-176976487,Mouse,9
15:22,Java,15,,,radio,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-176644158/m-177051170,Tab,New Tab
15:22,Java,15,,,radio,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-176644158/m-177051170,Mouse,10
15:22,Java,15,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-176644158/m-176976488,Tab,New Tab
15:23,Java,16,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067862/m-176976489,Tab,New Tab
15:23,Java,16,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067862/m-176976489,Screen,idle
15:23,Java,16,,,radio,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067862/m-176586304,Tab,New Tab
15:23,Java,16,,,radio,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067862/m-176586304,Mouse,11
15:23,Java,16,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067862/m-176976490,Tab,New Tab
