Timestamp,Course Name,Module,Problem,Duration,Content Type,URL,Event Type,Event Data
10:19,,other,,,,https://www.udacity.com/course/viewer?utm_campaign=welcome_cs101&utm_source=sendgrid&utm_medium=email#!/c-cs101/l-299053470/e-298929650/m-298929651,Tab ,New Tab 
10:19,,other,,,,https://www.udacity.com/course/viewer?utm_campaign=welcome_cs101&utm_source=sendgrid&utm_medium=email#!/c-cs101/l-299053470/e-298929650/m-298929651,Mouse ,1
10:19,,other,,,,https://www.udacity.com/course/viewer#!/c-cs101,Tab ,New Tab 
10:19,,other,,,,https://www.udacity.com/course/viewer#!/c-cs101/l-48299949,Tab ,New Tab 
10:19,,other,,,,https://www.udacity.com/course/viewer#!/c-cs101/l-48299949/m-48698544,Tab ,New Tab 
10:19,,other,,,,https://www.udacity.com/course/viewer#!/c-cs101/l-48299949/m-48698544,Selected ,14
10:19,,other,,,,https://www.udacity.com/course/viewer#!/c-cs101/l-48299949,Tab ,New Tab 
10:19,,other,,,,https://www.udacity.com/course/viewer#!/c-cs101,Tab ,New Tab 
10:19,,other,,,,https://inbox.google.com/u/0/?pli=1,Tab ,Tab Switched 
10:19,,other,,,,https://www.udacity.com/course/viewer?utm_campaign=welcome_cs101&utm_source=sendgrid&utm_medium=email#!/c-cs101/l-299053470/e-298929650/m-298929651,Tab ,New Tab 
10:20,,other,,,,https://inbox.google.com/u/0/?pli=1,Screen ,idle 
10:22,,other,,,,https://www.udacity.com/course/viewer?utm_campaign=welcome_cs101&utm_source=sendgrid&utm_medium=email#!/c-cs101/l-299053470/e-298929650/m-298929651,Tab ,Tab Switched 
10:22,,other,,,,https://inbox.google.com/u/0/?pli=1,Screen ,active 
10:22,,other,,,,https://www.udacity.com/account/auth#!/signin,Tab ,New Tab 
10:22,,other,,,,https://inbox.google.com/u/0/?pli=1,Tab ,Tab Switched 
10:22,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox,Tab ,Tab Switched 
10:22,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4,Tab ,New Tab 
10:22,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4?projector=1,Tab ,New Tab 
10:22,,other,,,,https://www.python.org/downloads/,Tab ,Tab Switched 
10:22,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4?projector=1,Tab ,Tab Switched 
10:22,,other,,,,https://www.python.org/downloads/,Tab ,New Tab 
10:22,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4?projector=1,Mouse ,1
10:22,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4?projector=1,Mouse ,0
10:22,,other,,,,https://www.python.org/downloads/,Tab ,Tab Switched 
10:22,,,,,,,Window ,Window maximized 
10:23,,other,,,,https://www.python.org/downloads/,Mouse ,1
10:23,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4?projector=1,Tab ,Tab Switched 
10:23,,,,,,,Window ,Window -Possible Minimize 
10:23,,,,,,,Window ,Window maximized 
10:23,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4?projector=1,Screen ,locked 
10:23,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4?projector=1,Screen ,active 
10:24,,other,,,,https://pip.pypa.io/en/latest/installing.html,Tab ,Tab Switched 
10:24,,,,,,,Window ,Window -Possible Minimize 
10:25,,other,,,,https://pip.pypa.io/en/latest/installing.html,Tab ,New Tab 
10:25,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4?projector=1,Tab ,Tab Switched 
10:25,,other,,,,https://pip.pypa.io/en/latest/installing.html,Tab ,Tab Closed 
10:26,,,,,,,Window ,Window maximized 
10:26,,,,,,,Window ,Window -Possible Minimize 
10:26,,other,,,,http://docs.python-guide.org/en/latest/starting/install/win/,Tab ,Tab Switched 
10:26,,other,,,,http://docs.python-guide.org/en/latest/starting/install/win/,Tab ,New Tab 
10:26,,other,,,,https://bitbucket.org/pypa/setuptools/raw/bootstrap/ez_setup.py,Tab ,New Tab 
10:26,,other,,,,https://bitbucket.org/pypa/setuptools/raw/bootstrap/ez_setup.py,Tab ,New Tab 
10:26,,other,,,,http://docs.python-guide.org/en/latest/starting/install/win/,Tab ,New Tab 
10:26,,,,,,,Window ,Window maximized 
10:29,,,,,,,Window ,Window -Possible Minimize 
10:29,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4?projector=1,Tab ,Tab Switched 
10:29,,other,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/,Tab ,Tab Switched 
10:29,,,,,,,Window ,Window maximized 
10:29,,,,,,,Window ,Window -Possible Minimize 
10:29,,other,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/pywin32-219.win32-py2.7.exe/download,Tab ,Tab Switched 
10:29,,other,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/,Tab ,New Tab 
10:30,,other,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/pywin32-219.win32-py2.7.exe/download,Tab ,New Tab 
10:30,,,,,,,Window ,Window maximized 
10:30,,other,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/pywin32-219.win32-py2.7.exe/download,Screen ,locked 
10:30,,other,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/pywin32-219.win32-py2.7.exe/download,Screen ,active 
10:30,,other,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/,Tab ,Tab Switched 
10:30,,,,,,,Window ,Window -Possible Minimize 
10:30,,other,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/pywin32-219.win32-py2.7.exe/download,Tab ,Tab Switched 
10:30,,,,,,,Tab ,Tab Closed [TabID:133] 
10:30,,other,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/,Tab ,Tab Switched 
10:30,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4?projector=1,Tab ,Tab Switched 
10:30,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Tab ,Tab Switched 
10:31,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Tab ,New Tab 
10:31,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Tab ,New Tab 
10:31,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Mouse ,1
10:31,,,,,,,Window ,Window maximized 
10:38,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,idle 
10:39,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
10:39,,other,,,,https://www.dropbox.com/s/jo1jqsbdrbdy7a7/3-%2022-06-2015%20-%20CALL%20LETTER.pdf,Tab ,New Tab 
10:39,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Tab ,New Tab 
10:40,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,idle 
10:42,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
10:43,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,locked 
10:43,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
10:43,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,locked 
10:43,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
10:48,,,,,,,Window ,Window -Possible Minimize 
10:48,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4?projector=1,Tab ,Tab Switched 
10:49,,other,,,,http://www.microsoft.com/en-us/download/details.aspx?id=44266,Tab ,Tab Switched 
10:49,,other,,,,http://www.microsoft.com/en-us/download/details.aspx?id=44266,Tab ,New Tab 
10:49,,other,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Tab ,New Tab 
10:49,,,,,,,Window ,Window maximized 
10:51,,other,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,idle 
10:51,,other,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,active 
10:52,,,,,,,Window ,Window -Possible Minimize 
10:53,,other,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,locked 
10:53,,other,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,active 
10:54,,other,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,locked 
10:54,,other,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,active 
10:54,,other,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,locked 
10:54,,other,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,active 
10:59,,other,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,idle 
10:59,,other,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,active 
11:02,,other,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,locked 
11:02,,other,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,active 
11:03,,other,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,idle 
11:03,,other,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,active 
11:03,,,,,,,Window ,Window maximized 
11:03,,,,,,,Window ,Window -Possible Minimize 
11:03,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4?projector=1,Tab ,Tab Switched 
11:03,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4,Tab ,New Tab 
11:03,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox,Tab ,New Tab 
11:03,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae15703db656,Tab ,New Tab 
11:04,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#sent,Tab ,New Tab 
11:05,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#sent/14e888a0f333aed0,Tab ,New Tab 
11:05,,,,,,,Window ,Window maximized 
11:05,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#sent/14e888a0f333aed0,Selected ,728
11:05,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#sent,Tab ,New Tab 
11:05,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#sent/14e720e470f0e82a,Tab ,New Tab 
11:05,,,,,,,Window ,Window -Possible Minimize 
11:05,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#sent,Tab ,New Tab 
11:05,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#sent/14e720e470f0e82a,Selected ,323
11:05,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Tab ,Tab Switched 
11:06,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,idle 
11:07,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
11:09,,,,,,,Window ,Window maximized 
11:09,,,,,,,Window ,Window -Possible Minimize 
11:09,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,locked 
11:30,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
11:30,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
11:30,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,locked 
11:36,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,idle 
11:36,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
11:36,,,,,,,Window ,Window maximized 
11:37,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,idle 
11:37,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
11:38,,,,,,,Window ,Window -Possible Minimize 
11:38,,other,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/,Tab ,Tab Switched 
11:38,,other,,,,http://docs.python-guide.org/en/latest/starting/install/win/,Tab ,Tab Switched 
11:38,,other,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Tab ,Tab Switched 
11:38,,other,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/,Tab ,Tab Switched 
11:38,,,,,,,Tab ,Tab Closed [TabID:137] 
11:38,,other,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Tab ,Tab Switched 
11:38,,,,,,,Tab ,Tab Closed [TabID:141] 
11:38,,other,,,,http://docs.python-guide.org/en/latest/starting/install/win/,Tab ,Tab Switched 
11:38,,,,,,,Tab ,Tab Closed [TabID:129] 
11:38,,other,,,,https://www.python.org/downloads/,Tab ,Tab Switched 
11:38,,,,,,,Tab ,Tab Closed [TabID:125] 
11:38,,,,,,,Tab ,Tab Closed [TabID:117] 
11:38,,other,,,,https://inbox.google.com/u/0/?pli=1,Tab ,Tab Switched 
11:38,,,,,,,Tab ,Tab Closed [TabID:109] 
11:38,,other,,,,https://www.udacity.com/account/auth#!/signin,Tab ,Tab Switched 
11:38,,,,,,,Window ,Window normal 
11:38,,other,,,,https://accounts.google.com/o/oauth2/auth?response_type=code&immediate=false&client_id=72069832843-ji15b2fqekfntf5q1k9q0pboieao8hfa.apps.googleusercontent.com&scope=profile%20email&foo=bar&include_granted_scopes=true&proxy=oauth2relay631015341&redirect_uri=postmessage&origin=https%3A%2F%2Fwww.udacity.com&state=2089921741%7C0.3248575036&authuser=0,Tab ,Tab Switched 
11:38,,other,,,,https://accounts.google.com/o/oauth2/auth?response_type=code&immediate=false&client_id=72069832843-ji15b2fqekfntf5q1k9q0pboieao8hfa.apps.googleusercontent.com&scope=profile%20email&foo=bar&include_granted_scopes=true&proxy=oauth2relay631015341&redirect_uri=postmessage&origin=https%3A%2F%2Fwww.udacity.com&state=2089921741%7C0.3248575036&authuser=0,Mouse ,1
11:38,,other,,,,https://accounts.google.com/o/oauth2/auth?response_type=code&immediate=false&client_id=72069832843-ji15b2fqekfntf5q1k9q0pboieao8hfa.apps.googleusercontent.com&scope=profile%20email&foo=bar&include_granted_scopes=true&proxy=oauth2relay631015341&redirect_uri=postmessage&origin=https%3A%2F%2Fwww.udacity.com&state=2089921741%7C0.3248575036&authuser=0,Mouse ,0
11:38,,,,,,,Window ,Window Created 
11:38,,,,,,,Window ,Window maximized 
11:38,,,,,,,Window ,Window Closed 
11:38,,other,,,,https://accounts.google.com/o/oauth2/auth?response_type=code&immediate=false&client_id=72069832843-ji15b2fqekfntf5q1k9q0pboieao8hfa.apps.googleusercontent.com&scope=profile%20email&foo=bar&include_granted_scopes=true&proxy=oauth2relay631015341&redirect_uri=postmessage&origin=https%3A%2F%2Fwww.udacity.com&state=2089921741%7C0.3248575036&authuser=0,Tab ,New Tab 
11:38,,other,,,,https://accounts.google.com/o/oauth2/auth?response_type=code&immediate=false&client_id=72069832843-ji15b2fqekfntf5q1k9q0pboieao8hfa.apps.googleusercontent.com&scope=profile%20email&foo=bar&include_granted_scopes=true&proxy=oauth2relay631015341&redirect_uri=postmessage&origin=https%3A%2F%2Fwww.udacity.com&state=2089921741%7C0.3248575036&authuser=0,Tab ,Tab Closed 
11:38,,,,,,,Window ,Window -Possible Minimize 
11:38,,,,,,,Window ,Window -Possible Minimize 
11:38,,other,,,,null,Mouse ,1
11:38,,other,,,,null,Mouse ,1
11:38,,other,,,,null,Mouse ,1
11:38,,other,,,,null,Mouse ,1
11:39,,other,,,,https://www.udacity.com/courses/all,Tab ,New Tab 
11:39,,other,,,,https://www.udacity.com/courses/all,Key ,44
11:39,,other,,,,https://www.udacity.com/course/intro-to-java-programming--cs046,Tab ,New Tab 
11:40,,other,,,,https://www.udacity.com/course/intro-to-java-programming--cs046,Mouse ,0
11:40,,other,,,,https://www.udacity.com/checkout#!/0?products=4788162343206912,Tab ,New Tab 
11:40,,,,,,,Window ,Window maximized 
11:41,,other,,,,https://www.udacity.com/checkout#!/0?products=4788162343206912,Selected ,24
11:41,,other,,,,https://www.udacity.com/checkout#!/0?products=4788162343206912,Mouse ,0
11:41,,other,,,,https://www.udacity.com/checkout#!/0?products=4788162343206912,Mouse ,1
11:41,,other,,,,https://www.udacity.com/account/auth#!/signup,Tab ,New Tab 
11:41,,,,,,,Window ,Window -Possible Minimize 
11:42,,other,,,,https://www.udacity.com/account/auth#!/signup,Mouse ,0
11:42,,other,,,,https://www.udacity.com/account/auth#!/signup,Key ,220
11:42,,other,,,,https://www.udacity.com/me#!/,Tab ,New Tab 
11:42,,other,,,,https://www.udacity.com/me#!/,Mouse ,0
11:42,,other,,,,https://www.udacity.com/courses/all,Tab ,New Tab 
11:42,,other,,,,https://www.udacity.com/courses/all,Key ,44
11:42,,other,,,,https://www.udacity.com/course/intro-to-java-programming--cs046,Tab ,New Tab 
11:42,,other,,,,https://www.udacity.com/course/intro-to-java-programming--cs046,Mouse ,0
11:42,,other,,,,https://www.udacity.com/course/intro-to-java-programming--cs046,Mouse ,1
11:42,,other,,,,https://www.udacity.com/checkout#!/0?products=4788162343206912,Tab ,New Tab 
11:43,,,,,,,Window ,Window -Possible Minimize 
11:43,,,,,,,Window ,Window maximized 
11:43,,,,,,,Window ,Window -Possible Minimize 
11:45,,other,,,,https://www.udacity.com/checkout#!/0?products=4788162343206912,Mouse ,0
11:45,,other,,,,https://www.udacity.com/course/intro-to-java-programming--cs046,Tab ,New Tab 
11:45,,other,,,,https://www.udacity.com/course/intro-to-java-programming--cs046,Mouse ,0
11:45,,other,,,,https://www.udacity.com/course/viewer#!/c-cs046,Tab ,New Tab 
11:45,,other,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143,Tab ,New Tab 
11:45,Java,1,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-178422831,Tab ,New Tab 
11:46,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#sent,Tab ,Tab Switched 
11:46,Java,1,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-178422831,Mouse ,1
11:46,,,,,,,Window ,Window -Possible Minimize 
11:46,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#sent?compose=new,Tab ,New Tab 
11:46,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#sent?compose=14e8b358351159ce,Tab ,New Tab 
11:46,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#sent,Tab ,New Tab 
11:48,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#sent,Screen ,idle 
11:49,,gm,,,,https://mail.google.com/mail/u/0/?tab=wm#sent,Screen ,active 
11:49,,,,,,,Window ,Window maximized 
11:49,Java,1,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-178422831,Tab ,Tab Switched 
11:49,,,,,,,Window ,Window -Possible Minimize 
11:49,Java,2,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-179427100,Tab ,New Tab 
11:50,Java,3,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-212508589,Tab ,New Tab 
11:51,Java,4,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-212508590,Tab ,New Tab 
11:52,Java,4,,,video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-212508590,Screen ,idle 
11:52,Java,5,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-212297216/m-212297217,Tab ,New Tab 
11:52,Java,5,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-212297216/m-212297217,Screen ,active 
11:53,Java,5,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-212297216/m-212297218,Tab ,New Tab 
11:53,Java,5,,,quiz_answer,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-212297216/m-212297219,Tab ,New Tab 
11:53,Java,5,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-212297216/m-212297218,Key ,129
11:54,Java,6,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-213489298/m-213489299,Tab ,New Tab 
11:54,,other,,,,https://www.udacity.com/wiki/cs046/bluej/install-windows,Tab ,Tab Switched 
11:55,,other,,,,https://www.udacity.com/wiki/cs046/bluej/install-windows,Tab ,New Tab 
11:55,Java,6,,,quiz_video,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-213489298/m-213489299,Tab ,Tab Switched 
11:55,Java,6,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-213489298/m-213489300,Tab ,New Tab 
11:55,,other,,,,https://www.udacity.com/wiki/cs046/bluej/install-windows,Tab ,Tab Switched 
11:55,Java,6,,,quiz,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-213489298/m-213489300,Tab ,Tab Switched 
11:56,,other,,,,https://www.udacity.com/wiki/cs046/bluej/install-windows,Tab ,Tab Switched 
11:56,,s,,,,https://www.google.co.in/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8,Tab ,Tab Switched 
