TimeStamp,Course Name,Module,Problem,Duration,Content Type,Url,eventtype ,eventdata 
18/07/2015 15:03:39,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-213489302/m-213489304,Mouse,"MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (885, 651) BUTTON [Tag Name :BUTTON] "
18/07/2015 15:03:56,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-212508592,Tab,New Tab
18/07/2015 15:05:22,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-212508592,Screen,idle
18/07/2015 15:05:34,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-212508592,Screen,active
18/07/2015 15:06:06,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-212548618,Tab,New Tab
18/07/2015 15:06:40,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-212548618,Screen,idle
18/07/2015 15:07:52,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177171508/m-176976481,Tab,New Tab
18/07/2015 15:08:12,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177171508/m-177255466,Tab,New Tab
18/07/2015 15:08:16,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177171508/m-177255466,Screen,active
18/07/2015 15:08:39,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177171508/m-176976482,Tab,New Tab
18/07/2015 15:08:39,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177171508/m-177255466,Selected,println println println println println println println println println println println println println println println println println println println println println println println
18/07/2015 15:10:30,,,,,,,Window,Window -Possible Minimize
18/07/2015 15:10:37,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177034951/m-177255467,Tab,New Tab
18/07/2015 15:10:46,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177034951/m-176976484,Tab,New Tab
18/07/2015 15:10:46,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177034951/m-177255467,Mouse,"MOUSE3: Mouse clicked! (837, 618) BUTTON [Tag Name :BUTTON] "
18/07/2015 15:10:46,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177034951/m-177255467,Mouse,"MOUSE2: [object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ feedbackReason: other [radio]
"
18/07/2015 15:11:28,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-176976474,Tab,New Tab
18/07/2015 15:12:34,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-176976474,Screen,idle
18/07/2015 15:14:39,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-176976474,Screen,active
18/07/2015 15:15:39,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-176976474,Screen,idle
18/07/2015 15:16:51,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-176976474,Screen,active
18/07/2015 15:17:04,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177222410/m-176976485,Tab,New Tab
18/07/2015 15:17:15,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177222410/m-177191715,Tab,New Tab
18/07/2015 15:17:41,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177222410/m-177191715,Mouse,"MOUSE3: Mouse clicked! (535, 443) TEXTAREA [Tag Name :TEXTAREA] 39 MOUSE3: Mouse clicked! (535, 443) TEXTAREA [Tag Name :TEXTAREA] 39 MOUSE3: Mouse clicked! (535, 443) TEXTAREA [Tag Name :TEXTAREA] 39 MOUSE3: Mouse clicked! (535, 443) TEXTAREA [Tag Name :TEXTAREA] 39 MOUSE3: Mouse clicked! (535, 443) TEXTAREA [Tag Name :TEXTAREA] 39 MOUSE3: Mouse clicked! (535, 443) TEXTAREA [Tag Name :TEXTAREA] 39 MOUSE3: Mouse clicked! (843, 633) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (843, 633) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (843, 633) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (843, 633) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (843, 633) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (843, 633) BUTTON [Tag Name :BUTTON] "
18/07/2015 15:17:41,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177222410/m-177191715,Key,[BACKSPACE] [BACKSPACE] 3 9
18/07/2015 15:17:41,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177222410/m-176976486,Tab,New Tab
18/07/2015 15:17:41,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177222410/m-177191715,Mouse,"MOUSE2: [object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ feedbackReason: other [radio]
 MOUSE2: [object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ feedbackReason: other [radio]
 MOUSE2: [object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ feedbackReason: other [radio]
 MOUSE2: [object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ feedbackReason: other [radio]
 MOUSE2: [object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ feedbackReason: other [radio]
 MOUSE2: [object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ feedbackReason: other [radio]
"
18/07/2015 15:18:24,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079650/m-176976475,Tab,New Tab
18/07/2015 15:20:56,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079650/m-176976475,Mouse,"MOUSE3: Mouse clicked! (888, 624) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (888, 624) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (888, 624) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (888, 624) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (888, 624) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (888, 624) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (888, 624) BUTTON [Tag Name :BUTTON] "
18/07/2015 15:20:56,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079650/m-176976475,Mouse,"MOUSE2: [object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ feedbackReason: other [radio]
 MOUSE2: [object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ feedbackReason: other [radio]
 MOUSE2: [object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ feedbackReason: other [radio]
 MOUSE2: [object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ feedbackReason: other [radio]
 MOUSE2: [object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ feedbackReason: other [radio]
 MOUSE2: [object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ feedbackReason: other [radio]
 MOUSE2: [object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ :  [text]
[object HTMLInputElement]~ feedbackReason: other [radio]
"
18/07/2015 15:20:56,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079650/m-177120576,Tab,New Tab
18/07/2015 15:21:04,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079650/m-177120576,Mouse,"MOUSE3: Mouse clicked! (888, 624) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (888, 624) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (888, 624) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (888, 624) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (888, 624) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (888, 624) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (888, 624) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (888, 624) BUTTON [Tag Name :BUTTON] "
18/07/2015 15:21:04,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177079650/m-177079651,Tab,New Tab
18/07/2015 15:21:47,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-176644158/m-176976487,Tab,New Tab
18/07/2015 15:22:09,,,,,,,Window,Window maximized
18/07/2015 15:22:09,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-176644158/m-176976487,Mouse,"MOUSE3: Mouse clicked! (580, 630) DIV [Tag Name :DIV] undefined MOUSE3: Mouse clicked! (580, 630) DIV [Tag Name :DIV] undefined MOUSE3: Mouse clicked! (580, 630) DIV [Tag Name :DIV] undefined MOUSE3: Mouse clicked! (580, 630) DIV [Tag Name :DIV] undefined MOUSE3: Mouse clicked! (580, 630) DIV [Tag Name :DIV] undefined MOUSE3: Mouse clicked! (580, 630) DIV [Tag Name :DIV] undefined MOUSE3: Mouse clicked! (580, 630) DIV [Tag Name :DIV] undefined MOUSE3: Mouse clicked! (580, 630) DIV [Tag Name :DIV] undefined MOUSE3: Mouse clicked! (580, 630) DIV [Tag Name :DIV] undefined"
18/07/2015 15:22:09,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-176644158/m-177051170,Tab,New Tab
